user_id,course_id,modules_achieved,Unnamed: 0,speed,speed1,speed2
100119780110424260,3,0,1572,0.0,0.0,0.0
100120060110111229,3,7,8965,1.0519536994886043,0.30055819985388693,0.7513954996347173
100120040110061025,3,9,4300,1.6151004840818581,0.35891121868485737,1.2561892653970008
100120050110458296,3,9,6864,1.5782220352292586,0.35071600782872414,1.2275060274005345
100119700110491205,3,9,349,1.628334256706578,0.36185205704590623,1.2664821996606717
100119700110744250,3,4,576,1.0078267491153545,0.25195668727883863,0.755870061836516
100119810110011632,3,0,1850,0.0,0.0,0.0
100120060110459487,3,1,9555,0.221731634916742,0.0,0.221731634916742
100119820110546140,3,9,1987,2.1604331801678054,0.4800962622595123,1.680336917908293
100120190110524204,3,9,16595,2.209184134848724,0.49092980774416084,1.718254327104563
100120050110512198,3,3,7391,0.6647413232349756,0.0,0.6647413232349756
100120020110158421,3,9,3322,,,
100120040110326062,3,2,4396,,,
100119870110424314,3,9,2383,1.3092862929660989,0.29095250954802193,1.0183337834180768
100120050110518941,3,9,7426,1.3206210093579573,0.2934713354128794,1.027149673945078
100119700110414256,3,7,129,1.0309686614744638,0.29456247470698965,0.7364061867674742
100120040110570486,3,3,4801,0.8649449325121835,0.28831497750406115,0.5766299550081223
100120040110420362,3,9,4489,1.3472682692960838,0.14969647436623154,1.1975717949298523
100120050110119438,3,9,5743,1.5319455718954185,0.340432349310093,1.1915132225853255
100119830110436314,3,9,2052,1.4082142004452216,0.31293648898782706,1.0952777114573946
100120050110036800,3,6,5494,0.9577695233075032,0.31925650776916775,0.6385130155383355
100120040110044242,3,4,4263,0.8074317653819452,0.2018579413454863,0.6055738240364589
100120040110442378,3,9,4564,1.528835192580636,0.339741153906808,1.189094038673828
100119750110480630,3,9,1326,1.578611464075024,0.35080254757222756,1.2278089165027966
100120050110444145,3,9,6641,1.629952567592878,0.3622116816873063,1.2677408859055719
100120060110526087,3,1,9663,0.32214943919395683,0.0,0.32214943919395683
100120050110494308,3,9,7268,1.8925754360599345,0.4205723191244299,1.4720031169355046
100119900110554158,3,6,2609,1.4032882975652612,0.4677627658550871,0.9355255317101742
100119890110516287,3,9,2532,2.242687577222535,0.0,2.242687577222535
100120050110552240,3,1,7581,0.322149198806153,0.0,0.322149198806153
100120050110556458,3,8,7593,2.0110301463976077,0.5027575365994019,1.508272609798206
100120050110153672,3,9,5773,,,
100119930110054037,3,0,2743,0.0,0.0,0.0
100120050110007810,3,9,5311,,,
100120050110452027,3,1,6757,,,
100120050110406156,3,9,6202,1.272571655718641,0.28279370127080916,0.989777954447832
100120050110011542,3,2,5351,0.34047839737496916,0.0,0.34047839737496916
100120030110439090,3,0,3773,0.0,0.0,0.0
100120050110368252,3,1,6057,0.17024625712654365,0.0,0.17024625712654365
100120190110550407,3,9,16597,2.2777727968260564,0.5061717326280125,1.771601064198044
100120050110512655,3,9,7398,1.674119522744621,0.3720265606099158,1.3020929621347053
100120050110064016,3,3,5584,0.5819630861377407,0.0,0.5819630861377407
100119720110474180,3,7,1056,1.1202512850814117,0.0,1.1202512850814117
100120050111290100,3,9,8460,1.9267268827370494,0.21408076474856105,1.7126461179884884
100119900110524164,3,9,2607,2.135736617017859,0.4746081371150798,1.6611284799027795
100119760110472007,3,9,1399,1.4262257432352647,0.316939054052281,1.1092866891829836
100120030110432496,3,0,3766,0.0,0.0,0.0
100120060110306062,3,5,9137,0.9851834135485535,0.39407336541942145,0.5911100481291321
100120050110448125,3,9,6685,1.5105752543124098,0.3356833898472022,1.1748918644652078
100119700110714523,3,9,493,2.281627917404512,0.5070284260898915,1.7745994913146204
100120050110346268,3,5,6028,1.1049907837467259,0.22099815674934517,0.8839926269973807
100120060110602073,3,9,9723,2.17164673082095,0.4825881624046555,1.6890585684162944
100119880110453642,3,9,2467,1.5803352551390895,0.351185612253131,1.2291496428859585
100120040110600242,3,9,4807,2.038226287923597,0.4529391750941327,1.5852871128294643
100120060110037520,3,9,8897,,,
100120050110206042,3,9,5801,,,
100120060110096065,3,9,8960,,,
100120050110482125,3,9,7157,1.2767094986824437,0.28371322192943194,0.9929962767530118
100119770110420225,3,3,1479,0.4257816773870878,0.0,0.4257816773870878
100120050110090058,3,9,5686,1.4657702038194365,0.0,1.4657702038194365
100120050110228108,3,9,5841,1.3232191345000255,0.2940486965555612,1.0291704379444642
100120050110476510,3,9,7088,1.6155631938913977,0.35901404308697726,1.2565491508044204
100120040110463275,3,9,4645,1.6246296136380363,0.18051440151533737,1.444115212122699
100120050110426081,3,9,6418,1.5324723152675703,0.0,1.5324723152675703
100119710110586226,3,9,973,1.5324935765097283,0.34055412811327296,1.1919394483964554
100120040110424069,3,1,4499,0.18272573261130853,0.0,0.18272573261130853
100120050110049367,3,9,5569,1.5329099615023918,0.3406466581116426,1.192263303390749
100120050110536169,3,2,7525,0.6448592350438229,0.0,0.6448592350438229
100120060110014474,3,3,8820,0.7019803766419133,0.23399345888063777,0.46798691776127554
100120050110316234,3,9,5981,1.4709915799652864,0.3268870177700636,1.1441045621952228
100120050110458186,3,2,6857,0.39045173599815,0.195225867999075,0.195225867999075
100120050110107067,3,4,5733,0.7584306567844521,0.18960766419611302,0.568822992588339
100119700110414190,3,9,126,1.677833877848999,0.3728519728553331,1.304981904993666
100119700110448350,3,5,251,0.920951568853559,0.1841903137707118,0.7367612550828472
100119770110450081,3,1,1490,0.18836544835415628,0.0,0.18836544835415628
100119830110448165,3,9,2055,1.7068258332290334,0.3792946296064519,1.3275312036225815
100120040110478502,3,9,4678,1.7568301810308073,0.390406706895735,1.3664234741350723
100120050110450603,3,1,6738,0.1994573800712179,0.0,0.1994573800712179
100120050110330246,3,9,5999,,,
100120060110039624,3,3,8904,0.44593718883947925,0.0,0.44593718883947925
100119750110386067,3,9,1302,1.416703299505102,0.15741147772278913,1.259291821782313
100120050110520754,3,9,7439,1.3154196374864338,0.2923154749969853,1.0231041624894486
100119700110392284,3,9,86,1.4694651511569177,0.32654781136820393,1.1429173397887138
100120050110428215,3,9,6451,1.511604995795451,0.335912221287878,1.175692774507573
100120180110440266,3,9,16489,1.3541142085827171,0.30091426857393716,1.05319994000878
100120040110432025,3,1,4532,0.16793012442520977,0.0,0.16793012442520977
100120050110508968,3,6,7365,1.1007186761525665,0.36690622538418877,0.7338124507683775
100120050110508354,3,1,7362,0.3225282379374387,0.0,0.3225282379374387
100120050110530562,3,0,7497,0.0,0.0,0.0
100120040110088087,3,9,4323,1.7635614496228211,0.39190254436062694,1.3716589052621944
100120050110507268,3,3,7358,0.6512426445375709,0.21708088151252364,0.4341617630250473
100119700110772132,3,3,692,0.9677206440704225,0.32257354802347415,0.6451470960469483
100120050110431026,3,0,6493,0.0,0.0,0.0
100120050110218021,3,9,5825,1.6758481014629192,0.37241068921398207,1.3034374122489372
100120050110372033,3,9,6063,1.9944502164376183,0.44321115920835963,1.5512390572292587
100120050110508398,3,1,7363,0.19161580987497354,0.0,0.19161580987497354
100120050110035883,3,2,5489,0.38538448080609733,0.0,0.38538448080609733
100120020110448411,3,2,3372,0.3981593016921165,0.0,0.3981593016921165
100120040110482156,3,1,4682,0.23098278978611944,0.0,0.23098278978611944
100120050110526168,3,0,7467,0.0,0.0,0.0
100120050110398026,3,9,6140,1.4936529028480598,0.3319228672995688,1.161730035548491
100120060110462007,3,9,9559,1.522649585816808,0.3383665746259573,1.1842830111908507
100120020110408208,3,1,3343,0.16981662271703035,0.0,0.16981662271703035
100120040110466146,3,9,4648,2.1298618434452052,0.4733026318767123,1.656559211568493
100120050110524110,3,0,7453,0.0,0.0,0.0
100120020110558106,3,1,3427,0.2898636085650085,0.0,0.2898636085650085
100119780110488190,3,9,1581,2.733716953271387,0.6074926562825305,2.1262242969888563
100120050110392124,3,5,6119,0.8516615471865097,0.0,0.8516615471865097
100120040110483134,3,9,4687,1.9550572239489816,0.4344571608775515,1.52060006307143
100120040110414117,3,6,4460,1.0220075498728087,0.34066918329093626,0.6813383665818725
100120050110462547,3,3,6926,0.6517104466520982,0.0,0.6517104466520982
100120030110542330,3,0,3871,0.0,0.0,0.0
100120050110444218,3,1,6644,0.18896181624895264,0.0,0.18896181624895264
100120050110454549,3,9,6816,1.9563491170868204,0.43474424824151564,1.5216048688453048
100120060110340274,3,1,9244,0.217555576219838,0.0,0.217555576219838
100120030110464569,3,0,3811,0.0,0.0,0.0
100120050110430104,3,5,6472,0.9454035650833992,0.18908071301667984,0.7563228520667193
100120050110090199,3,9,5689,1.7151646534385725,0.38114770076412724,1.3340169526744452
100119790110504880,3,9,1700,1.6315029163884178,0.36255620364187063,1.2689467127465472
100120020110450644,3,1,3373,0.20629431308391669,0.0,0.20629431308391669
100120160110472267,3,8,16462,1.8890164498988156,0.4722541124747039,1.4167623374241116
100120040110386059,3,9,4416,1.4867356963231093,0.33038571029402425,1.156349986029085
100119700110482442,3,9,338,1.7617074269235828,0.39149053931635175,1.3702168876072311
100119840110544106,3,9,2146,1.9709926669958424,0.4379983704435205,1.5329942965523218
100120050110462842,3,9,6931,1.7738862534543474,0.3941969452120772,1.37968930824227
100119900110540202,3,3,2608,0.7353172045896662,0.24510573486322207,0.49021146972644414
100119700110552928,3,9,411,2.448552997191473,0.5441228882647717,1.9044301089267008
100120050110296070,3,9,5948,,,
100119800110390169,3,0,1756,0.0,0.0,0.0
100119770110408049,3,0,1472,0.0,0.0,0.0
100120050110410116,3,1,6237,0.161909586713055,0.0,0.161909586713055
100119930110446198,3,9,2770,1.4797781990819878,0.3288395997959973,1.1509385992859906
100120060110400226,3,9,9393,1.5334162538466252,0.3407591675214723,1.1926570863251529
100120050110491505,3,9,7245,1.6552114557666116,0.18391238397406795,1.4712990717925436
100120050110278073,3,0,5915,0.0,0.0,0.0
100120050110445120,3,9,6654,1.9583076267592898,0.4351794726131755,1.5231281541461144
100120030110123299,3,1,3710,0.170380449972276,0.0,0.170380449972276
100119700110445320,3,0,242,0.0,0.0,0.0
100120050110013546,3,9,5379,1.5668473370044032,0.3481882971120896,1.2186590398923136
100120040110452304,3,9,4602,1.9590674257373197,0.4353483168305155,1.5237191089068043
100120050110426351,3,3,6426,0.5111506392154362,0.0,0.5111506392154362
100120050110400254,3,4,6163,0.733543028013825,0.18338575700345625,0.5501572710103687
100120050110459544,3,7,6877,1.524733475104719,0.43563813574420546,1.0890953393605136
100119810110457329,3,9,1878,1.9610596359975292,0.43579103022167315,1.525268605775856
100120050110080360,3,0,5664,0.0,0.0,0.0
100120050110294152,3,2,5945,0.3787251538057238,0.0,0.3787251538057238
100120050110240221,3,9,5865,1.7551404337185819,0.3900312074930182,1.3651092262255635
100120060110330034,3,5,9203,,,
100120050110472137,3,9,7034,1.267062367189287,0.2815694149309527,0.9854929522583344
100120050110458204,3,9,6861,1.4481306815400148,0.3218068181200033,1.1263238634200115
100120060110438101,3,9,9514,1.3242328917084667,0.2942739759352148,1.0299589157732518
100120070110404191,3,2,14192,0.38536378678649286,0.0,0.38536378678649286
100119910110485322,3,9,2659,1.9613704884579999,0.43586010854622215,1.5255103799117775
100120040110535096,3,1,4776,0.3275956324047454,0.0,0.3275956324047454
100119870110469118,3,0,2394,0.0,0.0,0.0
100120040110498757,3,0,4722,0.0,0.0,0.0
100120050110426477,3,1,6432,0.1704032068798891,0.0,0.1704032068798891
100120060110508844,3,7,9643,2.2949094113582564,0.0,2.2949094113582564
100120050110040887,3,6,5517,0.9784227395476944,0.0,0.9784227395476944
100120050110498120,3,9,7301,2.2632198034238997,0.2514688670471,2.0117509363768
100120050110250161,3,9,5878,1.5622120361714296,0.34715823026031767,1.2150538059111118
100120030110534860,3,8,3868,2.5390586524393925,0.0,2.5390586524393925
100119700110716083,3,4,496,0.6160262187984942,0.15400655469962354,0.46201966409887063
100120050110450436,3,9,6733,1.6503391214697956,0.3667420269932879,1.2835970944765076
100119700110398313,3,9,95,1.6509915205185561,0.36688700455967915,1.284104515958877
100120020110428274,3,1,3353,0.1898202268564497,0.0,0.1898202268564497
100120050110408111,3,9,6222,1.49957263293444,0.33323836287432,1.16633427006012
100120050110624056,3,2,7688,0.6506066203192387,0.0,0.6506066203192387
100120050110528989,3,2,7490,0.6566983791110715,0.0,0.6566983791110715
100120030110032534,3,9,3658,1.7293102585859954,0.3842911685746656,1.3450190900113297
100120060110296080,3,1,9110,0.3283785786612496,0.0,0.3283785786612496
100119700110449046,3,8,254,1.7807619814518338,0.0,1.7807619814518338
100119810110276943,3,9,1852,1.7828870440774032,0.3961971209060896,1.3866899231713135
100119700110492148,3,9,351,1.8001196215469306,0.40002658256598456,1.400093038980946
100120050110238164,3,9,5862,1.6779291129464011,0.3728731362103114,1.3050559767360899
100120050110238064,3,0,5859,0.0,0.0,0.0
100120050110350624,3,2,6036,0.4263581097152946,0.0,0.4263581097152946
100120050110854300,3,9,7896,1.3534160217386129,0.30075911594191396,1.0526569057966988
100119700110704316,3,0,467,0.0,0.0,0.0
100120050110626093,3,4,7694,0.8119735772997814,0.20299339432494534,0.608980182974836
100120050110023986,3,0,5422,0.0,0.0,0.0
100120050110468025,3,0,6985,0.0,0.0,0.0
100120060110422179,3,9,9474,1.7040539041089962,0.3786786453575547,1.3253752587514416
100120050110316082,3,9,5980,2.003865114614658,0.44530335880325733,1.5585617558114007
100120060110276221,3,9,9070,,,
100120030110007940,3,2,3597,0.4057764321981463,0.0,0.4057764321981463
100120050110009783,3,9,5330,1.415167070431353,0.31448157120696735,1.1006854992243857
100120050110571140,3,9,7623,1.3099157105705461,0.29109238012678806,1.0188233304437582
100120040110121413,3,9,4336,1.5218386531902972,0.3381863673756216,1.1836522858146756
100119870110276331,3,9,2365,1.7902822478193987,0.39784049951542194,1.3924417483039768
100120050110450249,3,9,6728,1.5840957444740433,0.3520212765497874,1.232074467924256
100120190110464496,3,0,16576,0.0,0.0,0.0
100119910110522137,3,9,2660,2.010490332681719,0.4467756294848264,1.5637147031968925
100120010110538014,3,6,3199,1.9537362652109038,0.6512454217369679,1.3024908434739357
100120050110532051,3,1,7499,0.3291782035444777,0.0,0.3291782035444777
100120040110614160,3,0,4812,0.0,0.0,0.0
100120050110392533,3,8,6124,2.307354540004853,0.5768386350012132,1.7305159050036396
100120050110310190,3,9,5972,1.732077540412015,0.3849061200915589,1.3471714203204561
100120050110581519,3,6,7647,1.1551174559960768,0.3850391519986923,0.7700783039973846
100120050110312082,3,9,5973,1.5494621995101452,0.3443249332244767,1.2051372662856685
100120050110444082,3,1,6637,0.2135991206732141,0.0,0.2135991206732141
100120050110428254,3,9,6454,1.9210082598596414,0.42689072441325365,1.4941175354463878
100119710110500580,3,9,965,1.9216238381491189,0.4270275195886931,1.4945963185604259
100119910110446011,3,9,2650,1.9278512498034557,0.42841138884521235,1.4994398609582433
100120040110482630,3,9,4684,1.9228949106608242,0.42730998014684984,1.4955849305139743
100120050110454509,3,4,6814,0.8547354192591742,0.21368385481479354,0.6410515644443806
100120040110318047,3,1,4391,0.21353780140058481,0.0,0.21353780140058481
100119730110390193,3,9,1130,,,
100120040110394350,3,9,4428,,,
100119960110159399,3,1,2930,,,
100119910110649247,3,4,2663,0.8550331646963087,0.2137582911740772,0.6412748735222316
100120060110454047,3,1,9546,0.21400455572372332,0.0,0.21400455572372332
100120050110528317,3,4,7485,1.3195845076695578,0.32989612691738945,0.9896883807521684
100120050110426381,3,1,6427,0.17043808849247674,0.0,0.17043808849247674
100120050110500626,3,0,7322,0.0,0.0,0.0
100120050110536548,3,2,7527,0.6601818183985029,0.33009090919925144,0.33009090919925144
100119920110704006,3,9,2722,156.97864635745307,34.88414363498957,122.09450272246349
100120060110520887,3,0,9658,0.0,0.0,0.0
100119860110424241,3,3,2287,0.5113876355882868,0.0,0.5113876355882868
100120050110512383,3,9,7397,2.973106500443664,0.0,2.973106500443664
100120040110354257,3,0,4400,0.0,0.0,0.0
100120070110324237,3,1,14125,0.20252191104250264,0.0,0.20252191104250264
100120050110012222,3,0,5357,0.0,0.0,0.0
100120010110552140,3,0,3201,0.0,0.0,0.0
100120050110096051,3,0,5705,,,
100120030110449533,3,0,3793,0.0,0.0,0.0
100120040110444249,3,9,4574,1.9317415779063365,0.4292759062014081,1.5024656717049283
100120050110590146,3,9,7654,1.9581874424534127,0.4351527649896473,1.5230346774637655
100119890110478341,3,0,2530,0.0,0.0,0.0
100120050110542715,3,9,7554,2.383483061763141,0.5296629026140313,1.8538201591491095
100120050110146115,3,1,5768,0.33154280171395695,0.0,0.33154280171395695
100120050110514435,3,1,7409,0.33189916756483073,0.0,0.33189916756483073
100120050110434328,3,9,6531,1.5347956802655665,0.34106570672568143,1.193729973539885
100119700110412782,3,9,121,1.5351153180453598,0.3411367373434133,1.1939785807019465
100120030110516408,3,2,3860,0.6944962912121365,0.0,0.6944962912121365
100120050110412882,3,1,6288,0.17057585734874658,0.0,0.17057585734874658
100120050110510408,3,0,7378,0.0,0.0,0.0
100120020110426039,3,1,3351,0.22017506676749116,0.0,0.22017506676749116
100120050110078174,3,1,5644,0.19297316521387167,0.0,0.19297316521387167
100120060110150728,3,9,8996,1.5079283721624779,0.335095193813884,1.172833178348594
100119830110597955,3,1,2071,0.21820398826792944,0.0,0.21820398826792944
100119890110610781,3,9,2543,1.963792537678487,0.43639834170633046,1.5273941959721566
100120050110447039,3,9,6677,1.9644636874747194,0.4365474861054932,1.5279162013692262
100120050110016251,3,0,5398,0.0,0.0,0.0
100119870110614624,3,1,2411,0.21850294223873182,0.0,0.21850294223873182
100119850110498199,3,5,2221,1.1316671121984003,0.22633342243968008,0.9053336897587203
100120060110528237,3,9,9665,1.970782406152022,0.43795164581156043,1.5328307603404616
100119700110402217,3,9,105,1.3566364693575403,0.3014747709683423,1.055161698389198
100119750110426063,3,1,1318,0.19295714224703903,0.0,0.19295714224703903
100119960110554176,3,9,2947,2.2988810711739256,0.5108624602608723,1.7880186109130534
100120020110549397,3,2,3422,0.6739506947586095,0.33697534737930473,0.33697534737930473
100120020110535296,3,2,3416,0.6705740643490895,0.0,0.6705740643490895
100120060110548150,3,1,9689,0.3353287496989324,0.0,0.3353287496989324
100120030110532103,3,0,3866,0.0,0.0,0.0
100120020110512739,3,1,3405,0.33629240324365456,0.0,0.33629240324365456
100120050110024475,3,9,5425,1.3459174123528783,0.2990927583006396,1.0468246540522386
100120050110451384,3,0,6754,0.0,0.0,0.0
100119790110394020,3,0,1668,0.0,0.0,0.0
100119700110416073,3,0,136,0.0,0.0,0.0
100119870110402190,3,9,2371,1.5433072304631261,0.3429571623251391,1.200350068137987
100120060110016686,3,0,8828,0.0,0.0,0.0
100120050110447374,3,0,6681,0.0,0.0,0.0
100120050110467095,3,1,6976,0.22097203956424685,0.0,0.22097203956424685
100120050110464187,3,9,6950,1.71027591179865,0.3800613137330333,1.3302145980656166
100119790110370183,3,1,1665,,,
100119700110418366,3,9,147,,,
100119700110004880,3,1,20,,,
100120050110428036,3,9,6442,1.29634154373048,0.2880758986067733,1.0082656451237066
100120050110510646,3,1,7381,0.3384210654764472,0.0,0.3384210654764472
100120050110528142,3,7,7480,2.0752340461389664,0.0,2.0752340461389664
100120030110467660,3,3,3815,0.6637701095669016,0.2212567031889672,0.4425134063779344
100120060110494345,3,9,9624,3.1197985249750664,0.6932885611055704,2.426509963869496
100120050110512190,3,0,7390,0.0,0.0,0.0
100120050110498857,3,1,7308,0.3474015315252808,0.0,0.3474015315252808
100120060110502113,3,0,9634,0.0,0.0,0.0
100120060110033376,3,1,8880,0.2219766655574068,0.0,0.2219766655574068
100119950110458055,3,4,2887,0.6863979047024764,0.1715994761756191,0.5147984285268573
100120050110206071,3,9,5802,1.54445700290407,0.34321266731201555,1.2012443355920546
100120050110476314,3,1,7084,0.18031711566020286,0.0,0.18031711566020286
100120040110443753,3,5,4568,1.1058874214238081,0.2211774842847616,0.8847099371390464
100120050110504468,3,9,7348,1.9911359900842451,0.4424746644631656,1.5486613256210795
100120050110400153,3,1,6157,0.16310606620726223,0.0,0.16310606620726223
100120060110564566,3,0,9703,0.0,0.0,0.0
100120050110033857,3,0,5480,0.0,0.0,0.0
100120040110570012,3,1,4800,0.35105924895567125,0.0,0.35105924895567125
100120050110568136,3,1,7619,0.3521962828486718,0.0,0.3521962828486718
100120050110522035,3,0,7441,0.0,0.0,0.0
100120050110572104,3,8,7629,2.8865616429738314,0.36082020537172893,2.5257414376021026
100120050110610060,3,2,7677,0.44841431351056404,0.0,0.44841431351056404
100120020110032970,3,0,3287,0.0,0.0,0.0
100120050110460083,3,0,6883,0.0,0.0,0.0
100120050110424215,3,5,6401,0.9394167427184189,0.3757666970873676,0.5636500456310514
100120050110486386,3,9,7203,1.7596767152451702,0.39103927005448225,1.368637445190688
100120060110498828,3,0,9632,0.0,0.0,0.0
100120060110477591,3,1,9590,0.22299784877029177,0.0,0.22299784877029177
100119700110437738,3,0,212,0.0,0.0,0.0
100120050110528111,3,3,7477,1.0844053174892498,0.36146843916308324,0.7229368783261665
100119780110560240,3,0,1588,0.0,0.0,0.0
100119700110550025,3,9,409,2.977584172134985,0.6616853715855523,2.315898800549433
100120030110534370,3,4,3867,1.4757320923928157,0.3689330230982039,1.1067990692946117
100119760110068137,3,0,1375,0.0,0.0,0.0
100119700110442466,3,9,226,1.3728520014043162,0.3050782225342925,1.0677737788700237
100119700110454248,3,1,275,0.19604328876400387,0.0,0.19604328876400387
100120050110492233,3,4,7249,0.9102028250860582,0.22755070627151455,0.6826521188145437
100120050110380027,3,9,6077,2.0486384651218295,0.45525299224929544,1.593385472872534
100120030110448445,3,1,3792,0.19606220679402284,0.0,0.19606220679402284
100120040110394011,3,9,4423,1.3988219881320587,0.31084933069601306,1.0879726574360458
100120190110382020,3,4,16506,0.6170426532039311,0.1542606633009828,0.46278198990294833
100120030110015030,3,1,3625,0.16667841425536556,0.0,0.16667841425536556
100119770110446178,3,3,1489,0.6864410454367016,0.22881368181223388,0.45762736362446776
100120040110446113,3,2,4580,0.45885082310627906,0.22942541155313953,0.22942541155313953
100120040110446378,3,9,4586,2.0661486822008843,0.4591441516001965,1.607004530600688
100120050110468030,3,4,6986,0.9213373641337474,0.23033434103343686,0.6910030231003106
100119840110454194,3,0,2130,0.0,0.0,0.0
100120050110490159,3,9,7229,2.076138901663843,0.46136420036974285,1.6147747012941
100120050110478156,3,0,7102,0.0,0.0,0.0
100120060110035749,3,9,8894,1.8275458274661869,0.40612129499248595,1.421424532473701
100120050110550563,3,3,7576,0.7685625176253373,0.25618750587511246,0.5123750117502249
100120080110286132,3,0,15937,0.0,0.0,0.0
100120040110442285,3,8,4562,1.3743200862929497,0.3435800215732374,1.0307400647197122
100119700110470931,3,1,313,0.23507561465084312,0.0,0.23507561465084312
100120050110534189,3,0,7514,0.0,0.0,0.0
100120050110514126,3,4,7401,1.4894203433444166,0.37235508583610416,1.1170652575083124
100120020110562240,3,0,3430,0.0,0.0,0.0
100120020110098381,3,9,3313,3.363015330534229,0.7473367401187176,2.6156785904155115
100119750110512245,3,9,1330,2.5531872582074646,0.5673749462683254,1.985812311939139
100120020110562202,3,1,3429,0.37499225447123524,0.0,0.37499225447123524
100120050110018494,3,0,5409,0.0,0.0,0.0
100120030110546248,3,0,3872,0.0,0.0,0.0
100119950110396157,3,0,2865,0.0,0.0,0.0
100120050110546453,3,1,7569,0.3858951757745898,0.0,0.3858951757745898
100120060110580112,3,1,9717,0.38590033817946434,0.0,0.38590033817946434
100119880110554123,3,2,2476,1.4445360248996382,0.7222680124498191,0.7222680124498191
100120050110480659,3,0,7138,0.0,0.0,0.0
100120050110274070,3,0,5910,0.0,0.0,0.0
100119700110754185,3,3,602,0.7227758804102731,0.0,0.7227758804102731
100119700110013014,3,5,23,0.8997103767236209,0.17994207534472417,0.7197683013788967
100120050110133292,3,9,5757,2.168534658589206,0.4818965907976013,1.6866380677916046
100120070110428066,3,9,14203,1.7147215501321347,0.3810492333626966,1.333672316769438
100120050110030586,3,4,5456,0.5590822880262946,0.13977057200657364,0.41931171601972095
100120040110232234,3,0,4362,0.0,0.0,0.0
100120050110492348,3,2,7251,0.49044394820320264,0.24522197410160132,0.24522197410160132
100120050110466194,3,9,6968,2.161900334365923,0.48042229652576074,1.6814780378401626
100120020110474382,3,1,3385,0.24044160972250722,0.0,0.24044160972250722
100120040110498164,3,7,4718,1.6867396812479092,0.48192562321368837,1.2048140580342208
100119800110506072,3,8,1780,1.608055973310933,0.40201399332773324,1.2060419799831998
100120040110007563,3,9,4151,2.510749193955997,0.5579442653235549,1.9528049286324423
100119700110740492,3,0,572,0.0,0.0,0.0
100119700110736687,3,0,555,0.0,0.0,0.0
100119700110764097,3,2,622,0.5011580847477132,0.0,0.5011580847477132
100119700110718047,3,0,502,0.0,0.0,0.0
100119700110766396,3,4,643,1.1040641961671527,0.27601604904178817,0.8280481471253645
100120050110510091,3,1,7367,0.2487806592007307,0.0,0.2487806592007307
100120050110516097,3,4,7412,0.9982852743542308,0.0,0.9982852743542308
100120050110580036,3,4,7646,1.1050605591633211,0.0,1.1050605591633211
100120050110462198,3,0,6916,0.0,0.0,0.0
